page_chunk,page_number,group_value,group_confidence,group_notes_value,group_notes_confidence,series_value,series_confidence,series_notes_value,series_notes_confidence,unit_value,unit_confidence,finding_aid_reference_raw_value,finding_aid_reference_raw_confidence,text_value,text_confidence,start_date_original_value,start_date_original_confidence,end_date_original_value,end_date_original_confidence,start_date_formatted_value,start_date_formatted_confidence,end_date_formatted_value,end_date_formatted_confidence,annotations
14,66-70,,,,,,,,,Unit 22,5/5,9/2/3/10,5/5,"Decisions of ACTU interstate executive committee meeting, Oct. 1962. Re 35 Hour week, margins, penal provisions. Issued by THC. 3pp. 29 Nov. 1962.",5/5,Oct. 1962,5/5,29 Nov. 1962.,5/5,1962-10-01,5/5,1962-11-29,5/5,[]
14,66-70,,,,,,,,,Unit 22,5/5,9/2/3/11,5/5,"Decisions of ACTU executive meeting, Dec. 1963. Submitted for endorsement by unions. Concerns basic wage, decimal currency, tankers operating on Australian coast. 2pp. 9 - 13 Dec. 1963.",5/5,9 Dec. 1963,5/5,13 Dec. 1963.,5/5,1963-12-09,5/5,1963-12-13,5/5,[]
14,66-70,,,,,,,,,Unit 22,5/5,9/2/3/12,5/5,ACTU circular No. 179/63. Re annual leave. 2pp. 13 Dec. 1963.,5/5,13 Dec. 1963.,5/5,,,1963-12-13,5/5,,,[]
14,66-70,,,,,,,,,Unit 22,5/5,9/2/3/13,5/5,"Decisions of ACTU executive meeting submitted for endorsement. Re basic wage campaign, recognition of China etc. 1p. 16 - 20 Mar. 1964.",5/5,16 Mar. 1964,5/5,20 Mar. 1964.,5/5,1964-03-16,5/5,1964-03-20,5/5,[]
14,66-70,,,,,,,,,Unit 22,5/5,9/2/3/14,5/5,"ACTU circular No. 56/65. Re Long Service Leave. 4pp. 11, 13, 14 May 1964.",5/5,11 May 1964,5/5,14 May 1964.,5/5,1964-05-11,5/5,1964-05-14,5/5,[]
14,66-70,,,,,,,,,Unit 22,5/5,9/2/3/15,5/5,"Decisions of ACTU executive meeting, Mar. 1965. Re margins, wages and prices, sick leave, All China Federation Trade Unions, anti-picketing legislation, nuclear tests. 3pp. (5 copies). 16 - 19 Mar. 1965.",5/5,16 Mar. 1965,5/5,19 Mar. 1965.,5/5,1965-03-16,5/5,1965-03-19,5/5,[]
14,66-70,,,,,,,,,Unit 22,5/5,9/2/3/16,5/5,"H.J. Souter, Secretary, ACTU to R.P. Foley, AFSA. Re correspondence. 1p. 29 Mar. 1965.",5/5,29 Mar. 1965.,5/5,,,1965-03-29,5/5,,,[]
14,66-70,,,,,,,,,Unit 22,5/5,9/2/3/17,5/5,"Decisions of ACTU executive meeting May 1965. Re Sth Vietnman, wage issues, automation, Long Service Leave, Equal Pay Week, Youth Week, penal provisions, Papua/New Guinea, Singapore Trade Union Congress, annual leave. 3pp. 3 - 7 May 1965.",5/5,3 May 1965,5/5,7 May 1965.,5/5,1965-05-03,5/5,1965-05-07,5/5,[]
14,66-70,,,,,,,,,Unit 22,5/5,9/2/3/18,5/5,"Correspondence, Speakers Notes re Youth Week. 7pp. (2 copies). 22, 26, 31 July 1965.",5/5,22 July 1965,5/5,31 July 1965.,5/5,1965-07-22,5/5,1965-07-31,5/5,[]
14,66-70,,,,,,,,,Unit 22,5/5,9/2/3/19,5/5,ACTU circular. Re Summer School of Business Administration. 1p. 12 July 1965.,5/5,12 July 1965.,5/5,,,1965-07-12,5/5,,,[]
14,66-70,,,,,,,,,Unit 22,5/5,9/2/3/20,5/5,Decision of ACTU executive relating to National Wage judgement. 2pp. 8 July 1965.,5/5,8 July 1965.,5/5,,,1965-07-08,5/5,,,[]
14,66-70,,,,,,,,,Unit 22,5/5,9/2/3/21,5/5,"Resolution of a special meeting of ACTU executive re National Wage judgement. 2pp. (2 copies). 9, 10 Aug. 1965.",5/5,9 Aug. 1965,5/5,10 Aug. 1965.,5/5,1965-08-09,5/5,1965-08-10,5/5,[]
14,66-70,9,5/5,GROUP 9. OTHER PRINTED MATERIAL (cont.),5/5,,,,,,,,,GROUP 9. OTHER PRINTED MATERIAL (cont.),5/5,,,,,,,,,[]
14,66-70,,,,,ACTU,5/5,,,,,9/2,5/5,ACTU,5/5,,,,,,,,,[]
14,66-70,,,,,"Circulars, papers, reports, 1952 to 1969.",5/5,,,Unit 22,5/5,9/2/3,5/5,"Circulars, papers, reports, 1952 to 1969.",5/5,1952,5/5,1969,5/5,1952-01-01,5/5,1969-01-01,5/5,[]
14,66-70,,,,,,,,,Unit 22,5/5,9/2/3/22,5/5,"Ditto. Nov, 1966. Submitted for information. Re Asian Regional Organisation, superannuation, Federal elections etc. 4pp. 21 - 25 Nov. 1966.",5/5,21 Nov. 1966,5/5,25 Nov. 1966.,5/5,1966-11-21,5/5,1966-11-25,5/5,[]
14,66-70,,,,,,,,,Unit 22,5/5,9/2/3/23,5/5,ACTU circular No. 184/66. Re margins. 3pp. 22 Dec. 1966.,5/5,22 Dec. 1966.,5/5,,,1966-12-22,5/5,,,[]
14,66-70,,,,,,,,,Unit 22,5/5,9/2/3/24,5/5,Copy of U.A.W. administrative letter to all local unions. 4pp. (2 sheets). 28 Dec. 1966.,5/5,28 Dec. 1966.,5/5,,,1966-12-28,5/5,,,[]
14,66-70,,,,,,,,,Unit 22,5/5,9/2/3/25,5/5,"Decisions of ACTU executive re National Wage Case, equal pay recommendations, aborigines, Brisbane WWF dispute, Youth Week, automation, annual leave. 3pp. 1966.",5/5,1966.,5/5,,,1966-01-01,5/5,,,[]
14,66-70,,,,,,,,,Unit 22,5/5,9/2/3/26.,5/5,ACTU circular No. 9/67. Re Australian Administrative Staff College. Encloses letter from principal. 2pp. 17 Jan. 1967.,5/5,17 Jan. 1967.,5/5,,,1967-01-17,5/5,,,[]
14,66-70,,,,,,,,,Unit 22,5/5,9/2/3/27,5/5,ACTU circular No. 10/67. Re union contributions. 1p. 19 Jan. 1967.,5/5,19 Jan. 1967.,5/5,,,1967-01-19,5/5,,,[]
14,66-70,,,,,,,,,Unit 22,5/5,9/2/3/28,5/5,"Decisions of ACTU executive, Feb. Mar. 1967 submitted for endorsement. Re increase in basic wage, economic submissions to Prime Minister, unemployment. 3pp. 27 Feb. 3 Mar. 1967.",5/5,27 Feb. 1967,5/5,3 Mar. 1967.,5/5,1967-02-27,5/5,1967-03-03,5/5,[]
14,66-70,,,,,,,,,Unit 22,5/5,9/2/3/29,5/5,"ACTU circular. No. 28/67. Re Consumer Price Index. Encloses a copy of an article and editorial from the Financial Review commenting on the composition of the Consumer Price Index and a letter forwarded to ACTU by Commonwealth Statistician. 5pp. 26 Jan. 24 Feb., 8 Mar. 1967.",5/5,26 Jan. 1967,5/5,8 Mar. 1967.,5/5,1967-01-26,5/5,1967-03-08,5/5,[]
14,66-70,,,,,,,,,Unit 22,5/5,9/2/3/30,5/5,"Ditto. No. 37/67. Re 1966 levy, arbitration costs, basic wage, margins, aborigines. 1p. 20 Mar. 1967.",5/5,20 Mar. 1967.,5/5,,,1967-03-20,5/5,,,[]
14,66-70,,,,,,,,,Unit 22,5/5,9/2/3/31,5/5,Ditto. No. 40/67. Re 4 weeks' annual leave. 1p. 23 Mar. 1967.,5/5,23 Mar. 1967.,5/5,,,1967-03-23,5/5,,,[]
14,66-70,,,,,,,,,Unit 22,5/5,9/2/3/32,5/5,"Copy of International Confederation of Free Trade Unions, Bulletin. 16pp. Mar/April 1967.",5/5,Mar 1967,5/5,April 1967.,5/5,1967-03-01,5/5,1967-04-01,5/5,[]
14,66-70,9,5/5,GROUP 9. OTHER PRINTED MATERIAL (cont.),5/5,,,,,,,,,GROUP 9. OTHER PRINTED MATERIAL (cont.),5/5,,,,,,,,,[]
14,66-70,,,,,ACTU,5/5,,,,,9/2,5/5,ACTU,5/5,,,,,,,,,[]
14,66-70,,,,,"Circulars, papers, reports, 1952 to 1969.",5/5,,,Unit 22,5/5,9/2/3,5/5,"Circulars, papers, reports, 1952 to 1969.",5/5,1952,5/5,1969,5/5,1952-01-01,5/5,1969-01-01,5/5,[]
14,66-70,,,,,,,,,Unit 22,5/5,9/2/3/33,5/5,"ACTU circular No. 69/67. Re affiliation fees, 1966. 1p. 5 April 1967.",5/5,1966,5/5,5 April 1967.,5/5,1966-01-01,5/5,1967-04-05,5/5,[]
14,66-70,,,,,,,,,Unit 22,5/5,9/2/3/34,5/5,Ditto. No. 58/67. Re amalgamation of Leather Workers and Miscellaneous Workers' Union. 1p. 17 April 1967.,5/5,17 April 1967.,5/5,,,1967-04-17,5/5,,,[]
14,66-70,,,,,,,,,Unit 22,5/5,9/2/3/35,5/5,Ditto. No. 57/67. Concerns Administrative Staff College. 1p. 17 April 1967.,5/5,17 April 1967.,5/5,,,1967-04-17,5/5,,,[]
14,66-70,,,,,,,,,Unit 22,5/5,9/2/3/36,5/5,"Decisions of ACTU executive meeting, May 1967 submitted for endorsement. Re Ministry of Labour Advisory Council, constitutional referendum, increased postal charges, National Stevedoring Industry Conference. 2pp. 7pp. 8 - 12 May 1967.",5/5,8 May 1967,5/5,12 May 1967.,5/5,1967-05-08,5/5,1967-05-12,5/5,[]
14,66-70,,,,,,,,,Unit 22,5/5,9/2/3/37,5/5,"Copy of Press and Radio Service of the International Confederation of Free Trade Unions. Re relations with Greek government, workers' conditions in Spain, the Argentine, etc. 5pp. 11 May 1967.",5/5,11 May 1967.,5/5,,,1967-05-11,5/5,,,[]
14,66-70,,,,,,,,,Unit 22,5/5,9/2/3/38,5/5,"Decisions of ACTU executive meeting submitted for information concerning negotiations with Navy etc. re stop work meetings on ""Boonaroo"" dispute, carriage of war materials to Vietnam, equal pay, Long Service Leave, bush fire relief, 4pp. 1967.",5/5,1967.,5/5,,,1967-01-01,5/5,,,[]
14,66-70,,,,,,,,,Unit 22,5/5,9/2/3/40,5/5,ACTU circular No. 76/76. Re annual leave. 1p. 31 May 1967.,5/5,31 May 1967.,5/5,,,1967-05-31,5/5,,,[]
14,66-70,,,,,,,,,Unit 22,5/5,9/2/3/41,5/5,Ditto. No. 84/67. Re National Wage Case. 1p. 8 June 1967.,5/5,8 June 1967.,5/5,,,1967-06-08,5/5,,,[]
14,66-70,,,,,,,,,Unit 22,5/5,9/2/3/42,5/5,Resolution of ACTU executive relating to National Wage judgement. 3pp 23 June 1967.,5/5,23 June 1967.,5/5,,,1967-06-23,5/5,,,[]
14,66-70,,,,,,,,,Unit 22,5/5,9/2/3/43,5/5,"Minutes of meeting of unions involved in Containerisation Depots and Terminals, June 1967. Encloses a letter from chairman of the AEWL re demarkation issues affecting stevedoring operations, timetable of meetings of Senate Select Committee on the container method of handling cargoes. 5pp. 5, 21, 27 June 1967.",5/5,5 June 1967,5/5,27 June 1967.,5/5,1967-06-05,5/5,1967-06-27,5/5,[]
15,71-74,9,5/5,GROUP 9. OTHER PRINTED MATERIAL (cont.),5/5,,,,,,,,,GROUP 9. OTHER PRINTED MATERIAL (cont.),5/5,,,,,,,,,[]
15,71-74,,,,,,,,,,,9/2,5/5,ACTU,5/5,,,,,,,,,[]
15,71-74,,,,,,,,,Unit 22,5/5,9/2/3,5/5,"Circulars, papers, reports, 1952 to 1969.",5/5,1952,5/5,1969,5/5,1952-01-01,5/5,1969-01-01,5/5,[]
15,71-74,,,,,,,,,,,9/2/3/44,5/5,"Decisions of ACTU executive meeting, Aug. 1968. First section submitted for endorsement: inquiry into living standards. Second section:submitted for information: wage claims, Transport Workers dispute, national waterfront conference, containerisation. Encloses decisions of ICFTU executive board meeting. July 1968. 7pp. 5 9 Aug. 1968.",5/5,July 1968,5/5,9 Aug. 1968,5/5,1968-07-01,5/5,1968-08-09,5/5,[]
15,71-74,,,,,,,,,,,9/2/3/45,5/5,"Ditto. Nov. 1968. First section submitted for endorsement, National Wage Case determination. Second section for information; Shipping Bill, Postal (Mail Branch) dispute, containerisation, Youth Week, recruitment of waterfront labour. 6pp. 11 15 Nov. 1968",5/5,Nov. 1968,5/5,15 Nov. 1968,5/5,1968-11-01,5/5,1968-11-15,5/5,[]
15,71-74,,,,,,,,,,,9/2/3/46,5/5,"Ditto. May 1969. First section for endorsement: Wages claim. Second section for information: Stevedoring Industry Conference Fed. Treasurer, Hon. W. McMahon's statement against wage claims, ICFTU conference, Tramways Union dispute. 5pp. (2 copies). 12 16 May 1969.",5/5,May 1969,5/5,16 May 1969,5/5,1969-05-01,5/5,1969-05-16,5/5,[]
15,71-74,,,,,,,,,,,9/2/3/47,5/5,"Decisions of ACTU special executive meeting submitted for information: female rates case, National Wage case, Queensland wage rates. 2pp. (1 sheet). 1 2 July 1969.",5/5,1 July 1969,5/5,2 July 1969,5/5,1969-07-01,5/5,1969-07-02,5/5,[]
15,71-74,,,,,,,,,,,9/2/3/48,5/5,ACTU circular No. 90/69. re executive decision May 1969 endorsed by majority of State branches. 1p. 7 July 1969.,5/5,May 1969,5/5,7 July 1969,5/5,1969-05-01,5/5,1969-07-07,5/5,[]
15,71-74,,,,,,,,,,,9/2/4,5/5,The ACTU Bulletin.,5/5,,,,,,,,,[]
15,71-74,,,,,,,,,,,9/2/4/1,5/5,"Vol. 5 No. 3. Concerns the 1963 Annual Leave and Basic Wage judgements, summary of cases relating to Annual Leave and Margins, economic submissions to Prime Minister July 1962, decisions of the interstate executive, Federal Unions' Conference decisions. 20pp. (3 copies). May June 1963.",5/5,July 1962,5/5,June 1963,5/5,1962-07-01,5/5,1963-06-01,5/5,[]
15,71-74,,,,,,,,,,,9/2/4/2,5/5,"Vol. 5. No. 5. Concerns basic wage increase, Basic Wage Inquiry 1964, area and shop committees, 1964 Basic Wage Case, May Day message. 12pp. June July 1964.",5/5,1964,5/5,July 1964,5/5,1964-01-01,5/5,1964-07-01,5/5,[]
15,71-74,9,5/5,GROUP 9. OTHER PRINTED MATERIAL (cont.),5/5,,,,,,,,,GROUP 9. OTHER PRINTED MATERIAL (cont.),5/5,,,,,,,,,[]
15,71-74,,,,,,,,,,,9/3,5/5,A.L.P.,5/5,,,,,,,,,[]
15,71-74,,,,,,,,,Unit 23,5/5,9/3/1,5/5,"Victorian Central Executive. Correspondence, circulars, pamphlets. 1961 to 1966.",5/5,1961,5/5,1966,5/5,1961-01-01,5/5,1966-01-01,5/5,[]
15,71-74,,,,,,,,,,,9/3/1/1,5/5,"Material concerning selection of Labor candidates for municipal elections, agendas for annual conferences, Vietnam protest campaign, assistance in NSW State general elections, campaign against the Bolte Government, anti-conscription meetings, Caulfield by-election of 1965, P.J. Clarey foundation, aid to private schools.",5/5,1965,5/5,,,1965-01-01,5/5,,,[]
15,71-74,,,,,,,,,,,9/3/1/2,5/5,Report of Special Committee on the Reform of the Law as to insanity and criminal responsibility for presentation to 1965 annual conference. 19pp. 17 May 1965.,5/5,17 May 1965.,5/5,,,1965-05-17,5/5,,,[]
15,71-74,,,,,,,,,,,9/3/1/3,5/5,"Copy of Labor Comment Labor news, on the waterfront, etc. 11pp. and letter. Nov. 1965.",5/5,Nov. 1965.,5/5,,,1965-11-01,5/5,,,[]
15,71-74,,,,,,,,,,,9/3/2,5/5,"Parliamentary Newsletter. Issued from the office of the Leader of the Victorian Opposition, Clyde Holding, MLA. These journals contain summaries of important speeches/statements of the viewpoint of the Parliamentary Party about problems and issues currently before Parliament. 1967 1969. 1967 1969.",5/5,1967,5/5,1969,5/5,1967-01-01,5/5,1969-01-01,5/5,[]
15,71-74,,,,,,,,,,,9/3/3,5/5,"ALP Federal Secretariat. Circulars, information releases, policy briefs 1964 1966.",5/5,1964,5/5,1966,5/5,1964-01-01,5/5,1966-01-01,5/5,[]
15,71-74,,,,,,,,,,,9/3/3/1,5/5,Policy Brief No. 1. Explains that Federal Secretariat will issue for reproduction in ALP newspapers/trade union journals extracts from ALP Federal Platform/policy. This issue concerns preamble to the Federal Platform of A.L.P. 4pp. 19 June 1964.,5/5,19 June 1964.,5/5,,,1964-06-19,5/5,,,[]
15,71-74,,,,,,,,,,,9/3/3/2,5/5,"Information Release No. 14. Re the ""Not so Hidden Persuaders"". Lists names. 1p. 9 July 1964.",5/5,9 July 1964.,5/5,,,1964-07-09,5/5,,,[]
15,71-74,,,,,,,,,,,9/3/3/3,5/5,Ditto. No. 2/65. Re situation in Vietnam. 3pp. 19 Feb. 1965.,5/5,19 Feb. 1965.,5/5,,,1965-02-19,5/5,,,[]
15,71-74,,,,,,,,,,,9/3/3/4,5/5,Ditto. No. 3/65. Indonesia and Malaysia. 2pp. 19 Feb. 1965.,5/5,19 Feb. 1965.,5/5,,,1965-02-19,5/5,,,[]
15,71-74,,,,,,,,,,,9/3/3/5,5/5,"Ditto. No. 4/65. Re Mount Isa. Statement by Hon. A.A. Calwell, MHR, Leader of A.L.P. 1p. 23 Feb. 1965.",5/5,23 Feb. 1965.,5/5,,,1965-02-23,5/5,,,[]
15,71-74,,,,,,,,,,,9/3/3/6,5/5,Policy Brief No. 5. Labor's Platform on Papua/New Guinea. 3pp. n.d.,5/5,n.d.,5/5,,,,,,,[]
15,71-74,,,,,,,,,,,9/3/3/7,5/5,Ditto. No. 6. Labor's Platform on Australian Aborigines. 2pp. n.d.,5/5,n.d.,5/5,,,,,,,[]
15,71-74,9,5/5,GROUP 9. OTHER PRINTED MATERIAL (cont.),5/5,,,,,,,,,GROUP 9. OTHER PRINTED MATERIAL (cont.),5/5,,,,,,,,,[]
15,71-74,,,,,,,,,,,9/3,5/5,A.L.P.,5/5,,,,,,,,,[]
15,71-74,,,,,,,,,Unit 23,5/5,9/3/3,5/5,ALP Federal Secretariat.,5/5,,,,,,,,,[]
15,71-74,,,,,,,,,,,9/3/3/8,5/5,"Ditto. No. 7, Labor's Platform on Economic planning. 3pp. n.d.",5/5,n.d.,5/5,,,,,,,[]
15,71-74,,,,,,,,,,,9/3/3/9,5/5,Housing Platform. Adopted by 1965 Federal Conference. 3pp. n.d.,5/5,1965,5/5,,,1965-01-01,5/5,,,[]
15,71-74,,,,,,,,,,,9/3/3/10,5/5,ALP circular. Labor's rule in modern society. 1p. 7 June 1965.,5/5,7 June 1965.,5/5,,,1965-06-07,5/5,,,[]
15,71-74,,,,,,,,,,,9/3/3/11,5/5,Ditto. No. 1/66. 4pp. 16 Feb. 1966.,5/5,16 Feb. 1966.,5/5,,,1966-02-16,5/5,,,[]
15,71-74,10,5/5,GROUP 10. SUPPLEMENTARY MATERIAL.,5/5,,,,,,,,,GROUP 10. SUPPLEMENTARY MATERIAL. Note: Mainly correspondence and circulars.,5/5,,,,,,,,,[]
15,71-74,,,,,,,,,Unit 20,5/5,10/1,5/5,Recommendations to Federal Unions' Conference by sub-committee appointed to consider Commissioner Galvin's Award. Re refusal to increase margins in the metal trades. lp. (2 copies). 5 Mar. 1952.,5/5,5 Mar. 1952.,5/5,,,1952-03-05,5/5,,,[]
15,71-74,,,,,,,,,,,10/2,5/5,R. Scott to L. Wallace and R.E. Hutchinson. Re executive meeting. AFSA. 2pp. 23 May 1955.,5/5,23 May 1955.,5/5,,,1955-05-23,5/5,,,[]
15,71-74,,,,,,,,,,,10/3,5/5,L. Griffin to Scott. Resigns. 2pp. 25 July 1955.,5/5,25 July 1955.,5/5,,,1955-07-25,5/5,,,[]
15,71-74,,,,,,,,,,,10/4,5/5,R.B. Casimir. AEWL to Scott. Concerns payment for public holidays and sick leave for casual foremen. 1p. 15 April 1957.,5/5,15 April 1957.,5/5,,,1957-04-15,5/5,,,[]
15,71-74,,,,,,,,,,,10/5,5/5,"Melbourne Stevedoring Co. Pty Ltd. Telephone list of stevedoring companies, foremen stevedores etc. for North Wharf, South Wharf and Victoria Dock. 1p. 10 May 1960.",5/5,10 May 1960.,5/5,,,1960-05-10,5/5,,,[]
15,71-74,,,,,,,,,,,10/6,5/5,Shipowners' State Committee. Melbourne Memorandum No. 1/62. Re AFSA Award. 2pp. 4 Jan.1962.,5/5,4 Jan.1962.,5/5,,,1962-01-04,5/5,,,[]
15,71-74,,,,,,,,,,,10/7,5/5,"B.D. Shields, Archivist, ANU to Scott. Re preservation of AFSA earlier (non-current) records in ANU's Trade Union Archives. 4pp. 10, 17 May 1963.",5/5,10 May 1963,5/5,17 May 1963,5/5,1963-05-10,5/5,1963-05-17,5/5,[]
15,71-74,,,,,,,,,,,10/8,5/5,"Information about National Health Act, amendments, hospital benefits etc. prepared for Seantor A. Hendrickson. 3pp. Oct. 1964.",5/5,Oct. 1964.,5/5,,,1964-10-01,5/5,,,[]
15,71-74,,,,,,,,,,,10/9,5/5,ICFTU Bulletin. Resolutions/statements adopted at 40th meeting executive board and 26th regional executive meeting etc. 21pp. May/June 1966.,5/5,May 1966,5/5,June 1966,5/5,1966-05-01,5/5,1966-06-01,5/5,[]
15,71-74,,,,,,,,,,,10/10,5/5,AFSA Vic. branch memorandum. Re casual foremen. 1p. 2 June 1969.,5/5,2 June 1969.,5/5,,,1969-06-02,5/5,,,[]
15,71-74,,,,,,,,,,,10/11,5/5,Arbitration Court Notices. 6pp. June/July 1970.,5/5,June 1970,5/5,July 1970,5/5,1970-06-01,5/5,1970-07-01,5/5,[]
15,71-74,,,,,,,,,,,10/12,5/5,Union photograph of Christmas party (?) 1964-5 (?),5/5,1964,3/5,1965,3/5,1964-01-01,3/5,1965-01-01,3/5,[]
